,duration,entry_mode,has_path,source,start_time,total_calories,total_distance,tracking_mode,type,uri,utc_offset,month,month_index,year
354,18.5,API,True,RunKeeper,"Tue, 6 Jun 2017 07:30:32",142,6111.35,outdoor,Cycling,/fitnessActivities/995999970,-3,Jun,6,2017
355,15.82,API,True,RunKeeper,"Mon, 5 Jun 2017 12:20:58",157,5711.36,outdoor,Cycling,/fitnessActivities/995698428,-3,Jun,6,2017
356,19.32,API,True,RunKeeper,"Mon, 5 Jun 2017 07:28:30",143,6073.79,outdoor,Cycling,/fitnessActivities/995399416,-3,Jun,6,2017
357,35.62,API,True,RunKeeper,"Fri, 2 Jun 2017 13:43:00",351,10489.03,outdoor,Cycling,/fitnessActivities/993855342,-3,Jun,6,2017
358,18.3,API,True,RunKeeper,"Fri, 2 Jun 2017 07:43:33",143,6063.58,outdoor,Cycling,/fitnessActivities/993644394,-3,Jun,6,2017
359,17.7,API,True,RunKeeper,"Thu, 1 Jun 2017 13:05:46",145,5378.71,outdoor,Cycling,/fitnessActivities/993644390,-3,Jun,6,2017
360,18.75,API,True,RunKeeper,"Thu, 1 Jun 2017 07:43:24",142,6095.87,outdoor,Cycling,/fitnessActivities/993050883,-3,Jun,6,2017
361,17.18,API,True,RunKeeper,"Wed, 31 May 2017 13:05:39",144,5392.26,outdoor,Cycling,/fitnessActivities/992607843,-3,May,5,2017
362,17.6,API,True,RunKeeper,"Wed, 31 May 2017 07:46:06",139,6063.07,outdoor,Cycling,/fitnessActivities/992431836,-3,May,5,2017
363,17.82,API,True,RunKeeper,"Tue, 30 May 2017 12:53:08",152,5400.77,outdoor,Cycling,/fitnessActivities/991962764,-3,May,5,2017
364,20.18,API,True,RunKeeper,"Tue, 30 May 2017 07:39:01",141,6109.73,outdoor,Cycling,/fitnessActivities/991820391,-3,May,5,2017
365,17.9,API,True,RunKeeper,"Mon, 29 May 2017 12:20:50",157,5775.48,outdoor,Cycling,/fitnessActivities/991365627,-3,May,5,2017
366,18.85,API,True,RunKeeper,"Mon, 29 May 2017 07:26:13",138,6099.27,outdoor,Cycling,/fitnessActivities/991169558,-3,May,5,2017
367,9.85,API,True,RunKeeper,"Sat, 27 May 2017 19:08:21",67,1985.6,outdoor,Cycling,/fitnessActivities/990327649,-3,May,5,2017
368,16.22,API,True,RunKeeper,"Fri, 26 May 2017 13:17:12",143,5410.65,outdoor,Cycling,/fitnessActivities/989611023,-3,May,5,2017
369,21.98,API,True,RunKeeper,"Fri, 26 May 2017 07:51:10",152,6065.57,outdoor,Cycling,/fitnessActivities/989441355,-3,May,5,2017
370,20.87,API,True,RunKeeper,"Thu, 25 May 2017 12:27:02",153,5704.27,outdoor,Cycling,/fitnessActivities/989057824,-3,May,5,2017
371,21.15,API,True,RunKeeper,"Thu, 25 May 2017 07:45:48",152,6113.03,outdoor,Cycling,/fitnessActivities/988912391,-3,May,5,2017
372,16.65,API,True,RunKeeper,"Wed, 24 May 2017 13:28:54",154,5434.65,outdoor,Cycling,/fitnessActivities/988482373,-3,May,5,2017
373,18.23,API,True,RunKeeper,"Wed, 24 May 2017 07:46:28",142,6097.58,outdoor,Cycling,/fitnessActivities/988314136,-3,May,5,2017
374,15.93,API,True,RunKeeper,"Tue, 23 May 2017 13:04:33",141,5445.85,outdoor,Cycling,/fitnessActivities/987853465,-3,May,5,2017
375,18.8,API,True,RunKeeper,"Tue, 23 May 2017 07:52:58",139,6107.05,outdoor,Cycling,/fitnessActivities/987694354,-3,May,5,2017
376,18.52,API,True,RunKeeper,"Mon, 22 May 2017 12:11:33",158,5787.56,outdoor,Cycling,/fitnessActivities/987202459,-3,May,5,2017
377,20.53,API,True,RunKeeper,"Mon, 22 May 2017 07:45:33",152,6170.41,outdoor,Cycling,/fitnessActivities/987043645,-3,May,5,2017
378,130.8,API,True,RunKeeper,"Sun, 21 May 2017 09:03:56",1065,40466.7,outdoor,Cycling,/fitnessActivities/986599297,-3,May,5,2017
379,18.58,API,True,RunKeeper,"Fri, 19 May 2017 12:40:16",163,5751.75,outdoor,Cycling,/fitnessActivities/985427280,-3,May,5,2017
380,18.22,API,True,RunKeeper,"Fri, 19 May 2017 07:42:15",135,6120.64,outdoor,Cycling,/fitnessActivities/985287008,-3,May,5,2017
381,18.37,API,True,RunKeeper,"Thu, 18 May 2017 13:27:24",168,5833.48,outdoor,Cycling,/fitnessActivities/984890548,-3,May,5,2017
382,21.05,API,True,RunKeeper,"Thu, 18 May 2017 07:30:12",152,6102.22,outdoor,Cycling,/fitnessActivities/984721244,-3,May,5,2017
383,16.83,API,True,RunKeeper,"Wed, 17 May 2017 13:31:55",164,5816.77,outdoor,Cycling,/fitnessActivities/984721232,-3,May,5,2017
384,18.23,API,True,RunKeeper,"Wed, 17 May 2017 07:20:05",143,6158.05,outdoor,Cycling,/fitnessActivities/984092295,-3,May,5,2017
385,16.65,API,True,RunKeeper,"Tue, 16 May 2017 13:56:29",145,5399.93,outdoor,Cycling,/fitnessActivities/983704882,-3,May,5,2017
386,28.87,API,True,RunKeeper,"Tue, 16 May 2017 08:47:10",197,5560.46,outdoor,Cycling,/fitnessActivities/983486533,-3,May,5,2017
387,19.08,API,True,RunKeeper,"Mon, 15 May 2017 12:12:42",164,5799.04,outdoor,Cycling,/fitnessActivities/982953586,-3,May,5,2017
388,19.28,API,True,RunKeeper,"Mon, 15 May 2017 07:40:40",147,6146.1,outdoor,Cycling,/fitnessActivities/982791179,-3,May,5,2017
389,16.62,API,True,RunKeeper,"Fri, 12 May 2017 13:15:44",159,5844.74,outdoor,Cycling,/fitnessActivities/981236810,-3,May,5,2017
390,19.68,API,True,RunKeeper,"Fri, 12 May 2017 07:33:09",145,6080.95,outdoor,Cycling,/fitnessActivities/981074411,-3,May,5,2017
391,18.02,API,True,RunKeeper,"Thu, 11 May 2017 12:17:38",163,5729.96,outdoor,Cycling,/fitnessActivities/980742720,-3,May,5,2017
392,18.43,API,True,RunKeeper,"Thu, 11 May 2017 07:34:52",143,6008.51,outdoor,Cycling,/fitnessActivities/980533500,-3,May,5,2017
393,39.48,API,True,RunKeeper,"Tue, 9 May 2017 13:37:33",203,5970.06,outdoor,Cycling,/fitnessActivities/979587799,-3,May,5,2017
394,33.95,API,True,RunKeeper,"Tue, 9 May 2017 07:18:08",193,6190.02,outdoor,Cycling,/fitnessActivities/979308286,-3,May,5,2017
395,18.15,API,True,RunKeeper,"Thu, 4 May 2017 12:13:05",152,5761.69,outdoor,Cycling,/fitnessActivities/976665485,-3,May,5,2017
396,20.92,API,True,RunKeeper,"Thu, 4 May 2017 07:29:09",152,6188.7,outdoor,Cycling,/fitnessActivities/976345577,-3,May,5,2017
397,18.73,API,True,RunKeeper,"Wed, 3 May 2017 12:20:03",170,5784.51,outdoor,Cycling,/fitnessActivities/975907857,-3,May,5,2017
398,22.28,API,True,RunKeeper,"Wed, 3 May 2017 07:21:28",154,6224.31,outdoor,Cycling,/fitnessActivities/975702948,-3,May,5,2017
399,20.45,API,True,RunKeeper,"Tue, 2 May 2017 12:23:54",169,5784.77,outdoor,Cycling,/fitnessActivities/975260773,-3,May,5,2017
400,20.7,API,True,RunKeeper,"Tue, 2 May 2017 07:22:43",153,6201.46,outdoor,Cycling,/fitnessActivities/975049820,-3,May,5,2017
401,18.32,API,True,RunKeeper,"Thu, 27 Apr 2017 12:11:11",169,5810.12,outdoor,Cycling,/fitnessActivities/972323598,-3,Apr,4,2017
402,21.6,API,True,RunKeeper,"Thu, 27 Apr 2017 07:35:35",162,6204.89,outdoor,Cycling,/fitnessActivities/972211895,-3,Apr,4,2017
403,18.67,API,True,RunKeeper,"Wed, 26 Apr 2017 12:14:36",158,5790.87,outdoor,Cycling,/fitnessActivities/971839244,-3,Apr,4,2017
404,20.95,API,True,RunKeeper,"Wed, 26 Apr 2017 07:47:45",148,6095.75,outdoor,Cycling,/fitnessActivities/971664256,-3,Apr,4,2017
405,17.47,API,True,RunKeeper,"Tue, 25 Apr 2017 12:44:52",153,5414.19,outdoor,Cycling,/fitnessActivities/971256877,-3,Apr,4,2017
406,20.73,API,True,RunKeeper,"Tue, 25 Apr 2017 07:25:36",155,6142.63,outdoor,Cycling,/fitnessActivities/971118141,-3,Apr,4,2017
407,17.05,API,True,RunKeeper,"Mon, 24 Apr 2017 12:44:38",159,5796.21,outdoor,Cycling,/fitnessActivities/970745621,-3,Apr,4,2017
408,28.78,API,True,RunKeeper,"Mon, 24 Apr 2017 08:14:05",196,6253.0,outdoor,Cycling,/fitnessActivities/970558430,-3,Apr,4,2017
409,15.33,API,True,RunKeeper,"Thu, 20 Apr 2017 12:44:07",154,5488.6,outdoor,Cycling,/fitnessActivities/968373359,-3,Apr,4,2017
410,20.32,API,True,RunKeeper,"Thu, 20 Apr 2017 07:28:23",141,6098.46,outdoor,Cycling,/fitnessActivities/968240153,-3,Apr,4,2017
411,19.33,API,True,RunKeeper,"Wed, 19 Apr 2017 12:21:31",155,5768.53,outdoor,Cycling,/fitnessActivities/967920264,-3,Apr,4,2017
412,18.43,API,True,RunKeeper,"Wed, 19 Apr 2017 07:49:14",145,6094.88,outdoor,Cycling,/fitnessActivities/967686440,-3,Apr,4,2017
413,19.1,API,True,RunKeeper,"Tue, 18 Apr 2017 12:21:35",156,5776.06,outdoor,Cycling,/fitnessActivities/967225275,-3,Apr,4,2017
414,22.77,API,True,RunKeeper,"Tue, 18 Apr 2017 07:28:04",152,6132.8,outdoor,Cycling,/fitnessActivities/967029131,-3,Apr,4,2017
415,18.15,API,True,RunKeeper,"Mon, 17 Apr 2017 12:30:57",166,5803.54,outdoor,Cycling,/fitnessActivities/966689592,-3,Apr,4,2017
416,20.67,API,True,RunKeeper,"Mon, 17 Apr 2017 07:15:50",152,6144.41,outdoor,Cycling,/fitnessActivities/966444941,-3,Apr,4,2017
417,23.7,API,True,RunKeeper,"Thu, 13 Apr 2017 13:45:08",186,6263.6,outdoor,Cycling,/fitnessActivities/964335495,-3,Apr,4,2017
418,18.98,API,True,RunKeeper,"Thu, 13 Apr 2017 07:51:42",139,6111.29,outdoor,Cycling,/fitnessActivities/964156871,-3,Apr,4,2017
419,66.93,API,True,RunKeeper,"Wed, 12 Apr 2017 12:17:37",380,9557.77,outdoor,Cycling,/fitnessActivities/963760886,-3,Apr,4,2017
420,33.85,API,True,RunKeeper,"Wed, 12 Apr 2017 07:39:17",188,5487.14,outdoor,Cycling,/fitnessActivities/963616414,-3,Apr,4,2017
421,19.55,API,True,RunKeeper,"Tue, 11 Apr 2017 12:51:58",170,6285.19,outdoor,Cycling,/fitnessActivities/963195152,-3,Apr,4,2017
422,46.6,API,True,RunKeeper,"Tue, 11 Apr 2017 07:38:17",204,5220.67,outdoor,Cycling,/fitnessActivities/963021872,-3,Apr,4,2017
423,35.63,API,True,RunKeeper,"Mon, 10 Apr 2017 07:25:19",220,9533.34,outdoor,Cycling,/fitnessActivities/962406121,-3,Apr,4,2017
424,151.55,API,True,RunKeeper,"Fri, 7 Apr 2017 13:45:13",842,14777.72,outdoor,Cycling,/fitnessActivities/960873625,-3,Apr,4,2017
425,20.4,API,True,RunKeeper,"Fri, 7 Apr 2017 13:01:57",141,5369.04,outdoor,Cycling,/fitnessActivities/960800080,-3,Apr,4,2017
426,28.62,API,True,RunKeeper,"Fri, 7 Apr 2017 07:28:52",177,6268.99,outdoor,Cycling,/fitnessActivities/960676322,-3,Apr,4,2017
427,17.7,API,True,RunKeeper,"Thu, 6 Apr 2017 13:05:23",140,5383.61,outdoor,Cycling,/fitnessActivities/960424958,-3,Apr,4,2017
428,20.42,API,True,RunKeeper,"Thu, 6 Apr 2017 07:32:34",141,6102.49,outdoor,Cycling,/fitnessActivities/960173864,-3,Apr,4,2017
429,18.23,API,True,RunKeeper,"Wed, 5 Apr 2017 12:49:08",137,5402.77,outdoor,Cycling,/fitnessActivities/959785466,-3,Apr,4,2017
430,21.63,API,True,RunKeeper,"Wed, 5 Apr 2017 07:16:02",145,6130.09,outdoor,Cycling,/fitnessActivities/959599038,-3,Apr,4,2017
431,18.97,API,True,RunKeeper,"Tue, 4 Apr 2017 12:13:26",145,5659.58,outdoor,Cycling,/fitnessActivities/959191539,-3,Apr,4,2017
432,20.32,API,True,RunKeeper,"Tue, 4 Apr 2017 07:19:24",137,6073.75,outdoor,Cycling,/fitnessActivities/958993092,-3,Apr,4,2017
433,42.4,API,True,RunKeeper,"Mon, 3 Apr 2017 14:18:55",185,4311.71,outdoor,Cycling,/fitnessActivities/958666225,-3,Apr,4,2017
434,19.62,API,True,RunKeeper,"Mon, 3 Apr 2017 12:24:43",155,5814.82,outdoor,Cycling,/fitnessActivities/958568955,-3,Apr,4,2017
435,20.52,API,True,RunKeeper,"Mon, 3 Apr 2017 07:14:20",150,6133.13,outdoor,Cycling,/fitnessActivities/958434365,-3,Apr,4,2017
436,18.5,API,True,RunKeeper,"Fri, 31 Mar 2017 13:44:54",146,5452.87,outdoor,Cycling,/fitnessActivities/956832278,-3,Mar,3,2017
437,21.53,API,True,RunKeeper,"Fri, 31 Mar 2017 07:26:36",147,6143.57,outdoor,Cycling,/fitnessActivities/956686607,-3,Mar,3,2017
438,18.37,API,True,RunKeeper,"Wed, 29 Mar 2017 12:48:42",149,5411.02,outdoor,Cycling,/fitnessActivities/955927398,-3,Mar,3,2017
439,20.83,API,True,RunKeeper,"Wed, 29 Mar 2017 07:26:42",149,6166.21,outdoor,Cycling,/fitnessActivities/955625417,-3,Mar,3,2017
440,19.75,API,True,RunKeeper,"Tue, 28 Mar 2017 12:16:16",151,5843.45,outdoor,Cycling,/fitnessActivities/955163006,-3,Mar,3,2017
441,19.68,API,True,RunKeeper,"Tue, 28 Mar 2017 07:21:22",143,6147.92,outdoor,Cycling,/fitnessActivities/955056613,-3,Mar,3,2017
442,20.25,API,True,RunKeeper,"Mon, 27 Mar 2017 12:13:40",172,5776.37,outdoor,Cycling,/fitnessActivities/954779927,-3,Mar,3,2017
443,19.42,API,True,RunKeeper,"Mon, 27 Mar 2017 07:23:44",397,6215.32,outdoor,Running,/fitnessActivities/954403419,-3,Mar,3,2017
444,19.5,API,True,RunKeeper,"Sat, 25 Mar 2017 11:53:10",81,1256.56,outdoor,Running,/fitnessActivities/953431739,-3,Mar,3,2017
445,32.32,API,True,RunKeeper,"Fri, 24 Mar 2017 09:06:11",689,2473.82,outdoor,Cycling,/fitnessActivities/952818602,-3,Mar,3,2017
446,19.68,API,True,RunKeeper,"Thu, 23 Mar 2017 12:21:22",164,5949.38,outdoor,Cycling,/fitnessActivities/952356241,-3,Mar,3,2017
447,22.07,API,True,RunKeeper,"Thu, 23 Mar 2017 07:17:11",150,6092.7,outdoor,Cycling,/fitnessActivities/952221797,-3,Mar,3,2017
448,18.92,API,True,RunKeeper,"Wed, 22 Mar 2017 12:16:25",159,5809.75,outdoor,Cycling,/fitnessActivities/951835521,-3,Mar,3,2017
449,22.18,API,True,RunKeeper,"Wed, 22 Mar 2017 07:27:36",165,6173.14,outdoor,Cycling,/fitnessActivities/951705339,-3,Mar,3,2017
450,16.88,API,True,RunKeeper,"Tue, 21 Mar 2017 13:14:27",137,5241.6,outdoor,Cycling,/fitnessActivities/951302785,-3,Mar,3,2017
451,20.92,API,True,RunKeeper,"Tue, 21 Mar 2017 07:29:01",158,6100.95,outdoor,Cycling,/fitnessActivities/951142045,-3,Mar,3,2017
452,20.52,API,True,RunKeeper,"Mon, 20 Mar 2017 12:29:09",167,5752.57,outdoor,Cycling,/fitnessActivities/950739888,-3,Mar,3,2017
453,22.8,API,True,RunKeeper,"Mon, 20 Mar 2017 07:27:58",143,6241.93,outdoor,Cycling,/fitnessActivities/950614247,-3,Mar,3,2017
454,64.97,API,True,RunKeeper,"Sat, 18 Mar 2017 11:56:07",252,1607.37,outdoor,Cycling,/fitnessActivities/949667031,-3,Mar,3,2017
455,30.23,API,True,RunKeeper,"Fri, 17 Mar 2017 13:24:18",280,6833.63,outdoor,Cycling,/fitnessActivities/949194303,-3,Mar,3,2017
456,21.43,API,True,RunKeeper,"Fri, 17 Mar 2017 07:17:38",138,6134.59,outdoor,Cycling,/fitnessActivities/949044196,-3,Mar,3,2017
457,10.23,API,True,RunKeeper,"Thu, 16 Mar 2017 16:58:34",57,1925.61,outdoor,Cycling,/fitnessActivities/948816948,-3,Mar,3,2017
458,39.92,API,True,RunKeeper,"Thu, 16 Mar 2017 12:24:48",390,9733.72,outdoor,Cycling,/fitnessActivities/948695024,-3,Mar,3,2017
459,23.0,API,True,RunKeeper,"Thu, 16 Mar 2017 07:18:32",149,5784.89,outdoor,Cycling,/fitnessActivities/948550492,-3,Mar,3,2017
460,24.43,API,True,RunKeeper,"Wed, 15 Mar 2017 12:54:09",149,5408.98,outdoor,Cycling,/fitnessActivities/948550472,-3,Mar,3,2017
461,26.18,API,True,RunKeeper,"Wed, 15 Mar 2017 07:27:36",158,6219.81,outdoor,Cycling,/fitnessActivities/948053143,-3,Mar,3,2017
462,11.97,API,True,RunKeeper,"Tue, 14 Mar 2017 16:44:51",75,3186.51,outdoor,Cycling,/fitnessActivities/947792586,-3,Mar,3,2017
463,27.92,API,True,RunKeeper,"Tue, 14 Mar 2017 12:42:29",178,6436.59,outdoor,Cycling,/fitnessActivities/947673675,-3,Mar,3,2017
464,22.73,API,True,RunKeeper,"Tue, 14 Mar 2017 07:29:18",140,6129.89,outdoor,Cycling,/fitnessActivities/947550866,-3,Mar,3,2017
465,26.18,API,True,RunKeeper,"Mon, 13 Mar 2017 12:22:32",165,5742.84,outdoor,Cycling,/fitnessActivities/947158011,-3,Mar,3,2017
466,12.08,API,True,RunKeeper,"Mon, 13 Mar 2017 07:37:39",195,4675.95,outdoor,Cycling,/fitnessActivities/947145706,-3,Mar,3,2017
467,173.72,API,True,RunKeeper,"Fri, 10 Mar 2017 13:46:12",871,11115.69,outdoor,Cycling,/fitnessActivities/945649023,-3,Mar,3,2017
468,28.02,API,True,RunKeeper,"Fri, 10 Mar 2017 07:19:42",158,6176.7,outdoor,Cycling,/fitnessActivities/945430472,-3,Mar,3,2017
469,21.85,API,True,RunKeeper,"Thu, 9 Mar 2017 12:22:35",153,5797.95,outdoor,Cycling,/fitnessActivities/945061620,-3,Mar,3,2017
470,26.4,API,True,RunKeeper,"Thu, 9 Mar 2017 07:29:31",152,6147.43,outdoor,Cycling,/fitnessActivities/944935090,-3,Mar,3,2017
471,29.82,API,True,RunKeeper,"Mon, 20 Feb 2017 05:40:38",474,5946.01,outdoor,Running,/fitnessActivities/936614445,-3,Feb,2,2017
472,39.8,API,True,RunKeeper,"Tue, 14 Feb 2017 05:50:34",445,5920.0,outdoor,Running,/fitnessActivities/933583716,-3,Feb,2,2017
473,28.62,API,True,RunKeeper,"Sat, 28 Jan 2017 16:32:16",452,5806.37,outdoor,Running,/fitnessActivities/925910560,-3,Jan,1,2017
474,33.5,API,True,RunKeeper,"Mon, 23 Jan 2017 06:35:55",465,6008.51,outdoor,Running,/fitnessActivities/923464813,-3,Jan,1,2017
