,duration,entry_mode,has_path,source,start_time,total_calories,total_distance,tracking_mode,type,uri,utc_offset
388,19.28,API,True,RunKeeper,"Mon, 15 May 2017 07:40:40",147,6146.1,outdoor,Cycling,/fitnessActivities/982791179,-3
389,16.62,API,True,RunKeeper,"Fri, 12 May 2017 13:15:44",159,5844.74,outdoor,Cycling,/fitnessActivities/981236810,-3
390,19.68,API,True,RunKeeper,"Fri, 12 May 2017 07:33:09",145,6080.95,outdoor,Cycling,/fitnessActivities/981074411,-3
391,18.02,API,True,RunKeeper,"Thu, 11 May 2017 12:17:38",163,5729.96,outdoor,Cycling,/fitnessActivities/980742720,-3
392,18.43,API,True,RunKeeper,"Thu, 11 May 2017 07:34:52",143,6008.51,outdoor,Cycling,/fitnessActivities/980533500,-3
393,39.48,API,True,RunKeeper,"Tue, 9 May 2017 13:37:33",203,5970.06,outdoor,Cycling,/fitnessActivities/979587799,-3
394,33.95,API,True,RunKeeper,"Tue, 9 May 2017 07:18:08",193,6190.02,outdoor,Cycling,/fitnessActivities/979308286,-3
395,18.15,API,True,RunKeeper,"Thu, 4 May 2017 12:13:05",152,5761.69,outdoor,Cycling,/fitnessActivities/976665485,-3
396,20.92,API,True,RunKeeper,"Thu, 4 May 2017 07:29:09",152,6188.7,outdoor,Cycling,/fitnessActivities/976345577,-3
397,18.73,API,True,RunKeeper,"Wed, 3 May 2017 12:20:03",170,5784.51,outdoor,Cycling,/fitnessActivities/975907857,-3
398,22.28,API,True,RunKeeper,"Wed, 3 May 2017 07:21:28",154,6224.31,outdoor,Cycling,/fitnessActivities/975702948,-3
399,20.45,API,True,RunKeeper,"Tue, 2 May 2017 12:23:54",169,5784.77,outdoor,Cycling,/fitnessActivities/975260773,-3
400,20.7,API,True,RunKeeper,"Tue, 2 May 2017 07:22:43",153,6201.46,outdoor,Cycling,/fitnessActivities/975049820,-3
401,18.32,API,True,RunKeeper,"Thu, 27 Apr 2017 12:11:11",169,5810.12,outdoor,Cycling,/fitnessActivities/972323598,-3
402,21.6,API,True,RunKeeper,"Thu, 27 Apr 2017 07:35:35",162,6204.89,outdoor,Cycling,/fitnessActivities/972211895,-3
403,18.67,API,True,RunKeeper,"Wed, 26 Apr 2017 12:14:36",158,5790.87,outdoor,Cycling,/fitnessActivities/971839244,-3
404,20.95,API,True,RunKeeper,"Wed, 26 Apr 2017 07:47:45",148,6095.75,outdoor,Cycling,/fitnessActivities/971664256,-3
405,17.47,API,True,RunKeeper,"Tue, 25 Apr 2017 12:44:52",153,5414.19,outdoor,Cycling,/fitnessActivities/971256877,-3
406,20.73,API,True,RunKeeper,"Tue, 25 Apr 2017 07:25:36",155,6142.63,outdoor,Cycling,/fitnessActivities/971118141,-3
407,17.05,API,True,RunKeeper,"Mon, 24 Apr 2017 12:44:38",159,5796.21,outdoor,Cycling,/fitnessActivities/970745621,-3
408,28.78,API,True,RunKeeper,"Mon, 24 Apr 2017 08:14:05",196,6253.0,outdoor,Cycling,/fitnessActivities/970558430,-3
409,15.33,API,True,RunKeeper,"Thu, 20 Apr 2017 12:44:07",154,5488.6,outdoor,Cycling,/fitnessActivities/968373359,-3
410,20.32,API,True,RunKeeper,"Thu, 20 Apr 2017 07:28:23",141,6098.46,outdoor,Cycling,/fitnessActivities/968240153,-3
411,19.33,API,True,RunKeeper,"Wed, 19 Apr 2017 12:21:31",155,5768.53,outdoor,Cycling,/fitnessActivities/967920264,-3
412,18.43,API,True,RunKeeper,"Wed, 19 Apr 2017 07:49:14",145,6094.88,outdoor,Cycling,/fitnessActivities/967686440,-3
413,19.1,API,True,RunKeeper,"Tue, 18 Apr 2017 12:21:35",156,5776.06,outdoor,Cycling,/fitnessActivities/967225275,-3
414,22.77,API,True,RunKeeper,"Tue, 18 Apr 2017 07:28:04",152,6132.8,outdoor,Cycling,/fitnessActivities/967029131,-3
415,18.15,API,True,RunKeeper,"Mon, 17 Apr 2017 12:30:57",166,5803.54,outdoor,Cycling,/fitnessActivities/966689592,-3
416,20.67,API,True,RunKeeper,"Mon, 17 Apr 2017 07:15:50",152,6144.41,outdoor,Cycling,/fitnessActivities/966444941,-3
417,23.7,API,True,RunKeeper,"Thu, 13 Apr 2017 13:45:08",186,6263.6,outdoor,Cycling,/fitnessActivities/964335495,-3
418,18.98,API,True,RunKeeper,"Thu, 13 Apr 2017 07:51:42",139,6111.29,outdoor,Cycling,/fitnessActivities/964156871,-3
419,66.93,API,True,RunKeeper,"Wed, 12 Apr 2017 12:17:37",380,9557.77,outdoor,Cycling,/fitnessActivities/963760886,-3
420,33.85,API,True,RunKeeper,"Wed, 12 Apr 2017 07:39:17",188,5487.14,outdoor,Cycling,/fitnessActivities/963616414,-3
421,19.55,API,True,RunKeeper,"Tue, 11 Apr 2017 12:51:58",170,6285.19,outdoor,Cycling,/fitnessActivities/963195152,-3
422,46.6,API,True,RunKeeper,"Tue, 11 Apr 2017 07:38:17",204,5220.67,outdoor,Cycling,/fitnessActivities/963021872,-3
423,35.63,API,True,RunKeeper,"Mon, 10 Apr 2017 07:25:19",220,9533.34,outdoor,Cycling,/fitnessActivities/962406121,-3
424,151.55,API,True,RunKeeper,"Fri, 7 Apr 2017 13:45:13",842,14777.72,outdoor,Cycling,/fitnessActivities/960873625,-3
425,20.4,API,True,RunKeeper,"Fri, 7 Apr 2017 13:01:57",141,5369.04,outdoor,Cycling,/fitnessActivities/960800080,-3
426,28.62,API,True,RunKeeper,"Fri, 7 Apr 2017 07:28:52",177,6268.99,outdoor,Cycling,/fitnessActivities/960676322,-3
427,17.7,API,True,RunKeeper,"Thu, 6 Apr 2017 13:05:23",140,5383.61,outdoor,Cycling,/fitnessActivities/960424958,-3
428,20.42,API,True,RunKeeper,"Thu, 6 Apr 2017 07:32:34",141,6102.49,outdoor,Cycling,/fitnessActivities/960173864,-3
429,18.23,API,True,RunKeeper,"Wed, 5 Apr 2017 12:49:08",137,5402.77,outdoor,Cycling,/fitnessActivities/959785466,-3
430,21.63,API,True,RunKeeper,"Wed, 5 Apr 2017 07:16:02",145,6130.09,outdoor,Cycling,/fitnessActivities/959599038,-3
431,18.97,API,True,RunKeeper,"Tue, 4 Apr 2017 12:13:26",145,5659.58,outdoor,Cycling,/fitnessActivities/959191539,-3
432,20.32,API,True,RunKeeper,"Tue, 4 Apr 2017 07:19:24",137,6073.75,outdoor,Cycling,/fitnessActivities/958993092,-3
433,42.4,API,True,RunKeeper,"Mon, 3 Apr 2017 14:18:55",185,4311.71,outdoor,Cycling,/fitnessActivities/958666225,-3
434,19.62,API,True,RunKeeper,"Mon, 3 Apr 2017 12:24:43",155,5814.82,outdoor,Cycling,/fitnessActivities/958568955,-3
435,20.52,API,True,RunKeeper,"Mon, 3 Apr 2017 07:14:20",150,6133.13,outdoor,Cycling,/fitnessActivities/958434365,-3
436,18.5,API,True,RunKeeper,"Fri, 31 Mar 2017 13:44:54",146,5452.87,outdoor,Cycling,/fitnessActivities/956832278,-3
437,21.53,API,True,RunKeeper,"Fri, 31 Mar 2017 07:26:36",147,6143.57,outdoor,Cycling,/fitnessActivities/956686607,-3
438,18.37,API,True,RunKeeper,"Wed, 29 Mar 2017 12:48:42",149,5411.02,outdoor,Cycling,/fitnessActivities/955927398,-3
439,20.83,API,True,RunKeeper,"Wed, 29 Mar 2017 07:26:42",149,6166.21,outdoor,Cycling,/fitnessActivities/955625417,-3
440,19.75,API,True,RunKeeper,"Tue, 28 Mar 2017 12:16:16",151,5843.45,outdoor,Cycling,/fitnessActivities/955163006,-3
441,19.68,API,True,RunKeeper,"Tue, 28 Mar 2017 07:21:22",143,6147.92,outdoor,Cycling,/fitnessActivities/955056613,-3
442,20.25,API,True,RunKeeper,"Mon, 27 Mar 2017 12:13:40",172,5776.37,outdoor,Cycling,/fitnessActivities/954779927,-3
443,19.42,API,True,RunKeeper,"Mon, 27 Mar 2017 07:23:44",397,6215.32,outdoor,Running,/fitnessActivities/954403419,-3
444,19.5,API,True,RunKeeper,"Sat, 25 Mar 2017 11:53:10",81,1256.56,outdoor,Running,/fitnessActivities/953431739,-3
445,32.32,API,True,RunKeeper,"Fri, 24 Mar 2017 09:06:11",689,2473.82,outdoor,Cycling,/fitnessActivities/952818602,-3
446,19.68,API,True,RunKeeper,"Thu, 23 Mar 2017 12:21:22",164,5949.38,outdoor,Cycling,/fitnessActivities/952356241,-3
447,22.07,API,True,RunKeeper,"Thu, 23 Mar 2017 07:17:11",150,6092.7,outdoor,Cycling,/fitnessActivities/952221797,-3
448,18.92,API,True,RunKeeper,"Wed, 22 Mar 2017 12:16:25",159,5809.75,outdoor,Cycling,/fitnessActivities/951835521,-3
449,22.18,API,True,RunKeeper,"Wed, 22 Mar 2017 07:27:36",165,6173.14,outdoor,Cycling,/fitnessActivities/951705339,-3
450,16.88,API,True,RunKeeper,"Tue, 21 Mar 2017 13:14:27",137,5241.6,outdoor,Cycling,/fitnessActivities/951302785,-3
451,20.92,API,True,RunKeeper,"Tue, 21 Mar 2017 07:29:01",158,6100.95,outdoor,Cycling,/fitnessActivities/951142045,-3
452,20.52,API,True,RunKeeper,"Mon, 20 Mar 2017 12:29:09",167,5752.57,outdoor,Cycling,/fitnessActivities/950739888,-3
453,22.8,API,True,RunKeeper,"Mon, 20 Mar 2017 07:27:58",143,6241.93,outdoor,Cycling,/fitnessActivities/950614247,-3
454,64.97,API,True,RunKeeper,"Sat, 18 Mar 2017 11:56:07",252,1607.37,outdoor,Cycling,/fitnessActivities/949667031,-3
455,30.23,API,True,RunKeeper,"Fri, 17 Mar 2017 13:24:18",280,6833.63,outdoor,Cycling,/fitnessActivities/949194303,-3
456,21.43,API,True,RunKeeper,"Fri, 17 Mar 2017 07:17:38",138,6134.59,outdoor,Cycling,/fitnessActivities/949044196,-3
457,10.23,API,True,RunKeeper,"Thu, 16 Mar 2017 16:58:34",57,1925.61,outdoor,Cycling,/fitnessActivities/948816948,-3
458,39.92,API,True,RunKeeper,"Thu, 16 Mar 2017 12:24:48",390,9733.72,outdoor,Cycling,/fitnessActivities/948695024,-3
459,23.0,API,True,RunKeeper,"Thu, 16 Mar 2017 07:18:32",149,5784.89,outdoor,Cycling,/fitnessActivities/948550492,-3
460,24.43,API,True,RunKeeper,"Wed, 15 Mar 2017 12:54:09",149,5408.98,outdoor,Cycling,/fitnessActivities/948550472,-3
461,26.18,API,True,RunKeeper,"Wed, 15 Mar 2017 07:27:36",158,6219.81,outdoor,Cycling,/fitnessActivities/948053143,-3
462,11.97,API,True,RunKeeper,"Tue, 14 Mar 2017 16:44:51",75,3186.51,outdoor,Cycling,/fitnessActivities/947792586,-3
463,27.92,API,True,RunKeeper,"Tue, 14 Mar 2017 12:42:29",178,6436.59,outdoor,Cycling,/fitnessActivities/947673675,-3
464,22.73,API,True,RunKeeper,"Tue, 14 Mar 2017 07:29:18",140,6129.89,outdoor,Cycling,/fitnessActivities/947550866,-3
465,26.18,API,True,RunKeeper,"Mon, 13 Mar 2017 12:22:32",165,5742.84,outdoor,Cycling,/fitnessActivities/947158011,-3
466,12.08,API,True,RunKeeper,"Mon, 13 Mar 2017 07:37:39",195,4675.95,outdoor,Cycling,/fitnessActivities/947145706,-3
467,173.72,API,True,RunKeeper,"Fri, 10 Mar 2017 13:46:12",871,11115.69,outdoor,Cycling,/fitnessActivities/945649023,-3
468,28.02,API,True,RunKeeper,"Fri, 10 Mar 2017 07:19:42",158,6176.7,outdoor,Cycling,/fitnessActivities/945430472,-3
469,21.85,API,True,RunKeeper,"Thu, 9 Mar 2017 12:22:35",153,5797.95,outdoor,Cycling,/fitnessActivities/945061620,-3
470,26.4,API,True,RunKeeper,"Thu, 9 Mar 2017 07:29:31",152,6147.43,outdoor,Cycling,/fitnessActivities/944935090,-3
471,29.82,API,True,RunKeeper,"Mon, 20 Feb 2017 05:40:38",474,5946.01,outdoor,Running,/fitnessActivities/936614445,-3
472,39.8,API,True,RunKeeper,"Tue, 14 Feb 2017 05:50:34",445,5920.0,outdoor,Running,/fitnessActivities/933583716,-3
473,28.62,API,True,RunKeeper,"Sat, 28 Jan 2017 16:32:16",452,5806.37,outdoor,Running,/fitnessActivities/925910560,-3
474,33.5,API,True,RunKeeper,"Mon, 23 Jan 2017 06:35:55",465,6008.51,outdoor,Running,/fitnessActivities/923464813,-3
475,109.2,API,True,RunKeeper,"Fri, 16 Dec 2016 13:04:25",407,4875.08,outdoor,Running,/fitnessActivities/908047763,-3
476,60.05,API,True,RunKeeper,"Mon, 12 Dec 2016 14:14:01",379,7773.94,outdoor,Running,/fitnessActivities/907093870,-3
477,30.82,API,True,RunKeeper,"Sat, 10 Dec 2016 10:38:44",110,1818.4,outdoor,Running,/fitnessActivities/906057975,-3
478,29.62,API,True,RunKeeper,"Sat, 10 Dec 2016 09:21:21",162,2530.62,outdoor,Running,/fitnessActivities/906057969,-3
479,38.38,API,True,RunKeeper,"Wed, 7 Dec 2016 15:31:56",484,6088.34,outdoor,Running,/fitnessActivities/904946765,-3
480,21.0,API,True,RunKeeper,"Sat, 3 Dec 2016 20:17:24",179,2673.95,outdoor,Running,/fitnessActivities/903594561,-3
481,61.27,API,True,RunKeeper,"Sat, 3 Dec 2016 10:23:11",146,1688.06,outdoor,Running,/fitnessActivities/903594544,-3
482,15.35,API,True,RunKeeper,"Sat, 3 Dec 2016 07:44:50",80,1319.61,outdoor,Running,/fitnessActivities/903594535,-3
483,33.75,API,True,RunKeeper,"Fri, 2 Dec 2016 16:03:22",468,5782.3,outdoor,Running,/fitnessActivities/902920684,-3
484,31.87,API,True,RunKeeper,"Wed, 30 Nov 2016 16:22:27",465,6075.28,outdoor,Running,/fitnessActivities/902206424,-3
485,30.77,API,True,RunKeeper,"Sun, 27 Nov 2016 16:19:31",378,5035.06,outdoor,Running,/fitnessActivities/900998868,-3
486,53.2,API,True,RunKeeper,"Sat, 26 Nov 2016 07:30:53",156,1856.73,outdoor,Running,/fitnessActivities/900998847,-3
487,33.42,API,True,RunKeeper,"Fri, 25 Nov 2016 16:30:56",476,6088.42,outdoor,Running,/fitnessActivities/900170972,-3
488,28.8,API,True,RunKeeper,"Wed, 23 Nov 2016 14:21:42",112,1737.83,outdoor,Running,/fitnessActivities/900170967,-3
489,19.6,API,True,RunKeeper,"Wed, 23 Nov 2016 13:23:34",84,1366.16,outdoor,Running,/fitnessActivities/900170962,-3
490,48.32,API,True,RunKeeper,"Wed, 23 Nov 2016 09:21:50",160,2208.35,outdoor,Running,/fitnessActivities/899179996,-3
491,32.6,API,True,RunKeeper,"Mon, 21 Nov 2016 16:16:48",469,6053.3,outdoor,Running,/fitnessActivities/898495439,-3
492,32.1,API,True,RunKeeper,"Sun, 20 Nov 2016 15:51:49",466,6055.43,outdoor,Running,/fitnessActivities/898120490,-3
493,23.25,API,True,RunKeeper,"Sat, 19 Nov 2016 19:07:24",165,2525.0,outdoor,Running,/fitnessActivities/897703699,-3
494,21.67,API,True,RunKeeper,"Sat, 19 Nov 2016 18:31:09",149,2346.22,outdoor,Running,/fitnessActivities/897693139,-3
495,37.62,API,True,RunKeeper,"Thu, 17 Nov 2016 17:29:01",456,6023.71,outdoor,Running,/fitnessActivities/896866606,-3
496,21.63,API,True,RunKeeper,"Sun, 13 Nov 2016 09:04:49",126,1930.17,outdoor,Running,/fitnessActivities/894880682,-3
497,34.43,API,True,RunKeeper,"Tue, 8 Nov 2016 06:01:28",468,6083.66,outdoor,Running,/fitnessActivities/892756871,-3
498,36.98,API,True,RunKeeper,"Sun, 6 Nov 2016 08:10:54",126,2130.9,outdoor,Running,/fitnessActivities/891736143,-3
499,29.05,API,True,RunKeeper,"Wed, 2 Nov 2016 13:33:01",181,4229.47,outdoor,Running,/fitnessActivities/891682182,-3
500,55.32,API,True,RunKeeper,"Wed, 2 Nov 2016 12:05:13",172,2434.82,outdoor,Running,/fitnessActivities/889934134,-3
501,20.53,API,True,RunKeeper,"Wed, 2 Nov 2016 09:20:41",119,1890.46,outdoor,Running,/fitnessActivities/889934114,-3
502,35.75,API,True,RunKeeper,"Mon, 31 Oct 2016 16:36:34",426,5747.29,outdoor,Running,/fitnessActivities/889019873,-3
503,21.6,API,True,RunKeeper,"Sat, 29 Oct 2016 09:31:48",106,1747.91,outdoor,Running,/fitnessActivities/887731824,-3
504,57.45,API,True,RunKeeper,"Thu, 27 Oct 2016 17:33:04",391,6175.43,outdoor,Running,/fitnessActivities/887062984,-3
505,32.9,API,True,RunKeeper,"Tue, 25 Oct 2016 17:10:27",465,6092.71,outdoor,Running,/fitnessActivities/886103776,-3
506,22.4,API,True,RunKeeper,"Sat, 22 Oct 2016 18:42:57",134,2068.0,outdoor,Running,/fitnessActivities/884540405,-3
507,22.37,API,True,RunKeeper,"Sat, 22 Oct 2016 07:34:03",135,1726.58,outdoor,Running,/fitnessActivities/884263106,-3
508,27.8,API,True,RunKeeper,"Fri, 21 Oct 2016 06:08:46",448,5735.75,outdoor,Running,/fitnessActivities/883830755,-3
509,30.02,API,True,RunKeeper,"Tue, 18 Oct 2016 06:01:12",452,5779.21,outdoor,Running,/fitnessActivities/882382333,-3
510,28.43,API,True,RunKeeper,"Mon, 17 Oct 2016 06:14:04",450,5787.84,outdoor,Running,/fitnessActivities/881794561,-3
511,27.98,API,True,RunKeeper,"Sat, 15 Oct 2016 11:49:00",137,1681.81,outdoor,Running,/fitnessActivities/881320295,-3
512,30.38,API,True,RunKeeper,"Sat, 15 Oct 2016 07:55:26",98,1408.12,outdoor,Running,/fitnessActivities/881320276,-3
513,32.53,API,True,RunKeeper,"Thu, 13 Oct 2016 05:55:27",471,6066.74,outdoor,Running,/fitnessActivities/879724086,-3
514,37.17,API,True,RunKeeper,"Sat, 8 Oct 2016 07:39:16",125,1632.46,outdoor,Running,/fitnessActivities/879724069,-3
515,13.42,API,True,RunKeeper,"Sat, 1 Oct 2016 10:45:41",109,1142.46,outdoor,Running,/fitnessActivities/873478977,-3
516,34.73,API,True,RunKeeper,"Sat, 1 Oct 2016 07:38:37",131,1932.56,outdoor,Running,/fitnessActivities/873478953,-3
517,14.02,API,True,RunKeeper,"Tue, 27 Sep 2016 19:52:49",78,1201.42,outdoor,Running,/fitnessActivities/871403740,-3
518,203.55,API,True,RunKeeper,"Tue, 27 Sep 2016 10:23:03",559,7362.0,outdoor,Running,/fitnessActivities/871208619,-3
519,45.27,API,True,RunKeeper,"Sat, 24 Sep 2016 11:41:45",142,1950.04,outdoor,Running,/fitnessActivities/871085668,-3
520,13.23,API,True,RunKeeper,"Sat, 24 Sep 2016 07:55:18",65,1165.96,outdoor,Running,/fitnessActivities/869319331,-3
521,37.95,API,True,RunKeeper,"Tue, 13 Sep 2016 05:53:10",414,5842.67,outdoor,Running,/fitnessActivities/862662102,-3
522,70.42,API,True,RunKeeper,"Fri, 9 Sep 2016 09:01:31",367,5401.72,outdoor,Running,/fitnessActivities/860368918,-3
523,20.47,API,True,RunKeeper,"Wed, 7 Sep 2016 14:48:44",118,1875.92,outdoor,Running,/fitnessActivities/859281417,-3
524,51.32,API,True,RunKeeper,"Sun, 4 Sep 2016 10:28:56",232,2604.35,outdoor,Running,/fitnessActivities/857806881,-3
525,37.67,API,True,RunKeeper,"Sat, 27 Aug 2016 11:36:35",98,1651.17,outdoor,Running,/fitnessActivities/852422837,-3
526,0.3,API,True,RunKeeper,"Sat, 27 Aug 2016 07:59:19",0,0.0,outdoor,Running,/fitnessActivities/852324818,-3
527,21.4,API,True,RunKeeper,"Sun, 21 Aug 2016 16:56:36",104,1875.14,outdoor,Running,/fitnessActivities/852324795,-3
528,50.28,API,True,RunKeeper,"Fri, 19 Aug 2016 11:27:59",210,3358.49,outdoor,Running,/fitnessActivities/847529088,-3
529,39.45,API,True,RunKeeper,"Fri, 19 Aug 2016 09:18:05",324,3093.13,outdoor,Running,/fitnessActivities/847476808,-3
530,33.93,API,True,RunKeeper,"Sun, 14 Aug 2016 14:58:01",228,3470.17,outdoor,Running,/fitnessActivities/844532207,-3
531,13.23,API,True,RunKeeper,"Sun, 14 Aug 2016 14:24:10",182,2418.75,outdoor,Running,/fitnessActivities/844501490,-3
532,18.48,API,True,RunKeeper,"Sun, 31 Jul 2016 12:30:27",261,3526.11,outdoor,Running,/fitnessActivities/835895196,-3
533,49.7,API,True,RunKeeper,"Sun, 31 Jul 2016 11:39:30",193,2272.81,outdoor,Running,/fitnessActivities/835895188,-3
534,37.85,API,True,RunKeeper,"Sun, 19 Jun 2016 15:54:04",420,5850.38,outdoor,Running,/fitnessActivities/810514835,-3
535,135.1,API,True,RunKeeper,"Sat, 18 Jun 2016 07:13:03",781,7463.44,outdoor,Running,/fitnessActivities/809687187,-3
536,42.72,API,True,RunKeeper,"Sat, 18 Jun 2016 06:08:27",373,4123.85,outdoor,Running,/fitnessActivities/809687157,-3
537,34.78,API,True,RunKeeper,"Wed, 15 Jun 2016 06:02:52",458,6129.75,outdoor,Running,/fitnessActivities/807853214,-3
538,13.15,API,True,RunKeeper,"Mon, 13 Jun 2016 17:06:40",59,615.71,outdoor,Running,/fitnessActivities/806924800,-3
539,10.1,API,True,RunKeeper,"Mon, 13 Jun 2016 15:03:52",299,549.76,outdoor,Running,/fitnessActivities/806901919,-3
540,26.57,API,True,RunKeeper,"Mon, 13 Jun 2016 05:50:21",450,5756.3,outdoor,Running,/fitnessActivities/806547477,-3
541,27.23,API,True,RunKeeper,"Fri, 10 Jun 2016 05:58:37",451,5797.35,outdoor,Running,/fitnessActivities/804841603,-3
542,36.82,API,True,RunKeeper,"Mon, 23 May 2016 06:08:33",429,5884.05,outdoor,Running,/fitnessActivities/793442865,-3
543,27.68,API,True,RunKeeper,"Mon, 16 May 2016 05:54:44",455,5814.91,outdoor,Running,/fitnessActivities/788769831,-3
544,31.03,API,True,RunKeeper,"Sat, 14 May 2016 06:09:23",451,5835.27,outdoor,Running,/fitnessActivities/787533188,-3
545,27.33,API,True,RunKeeper,"Thu, 5 May 2016 05:43:14",453,5786.6,outdoor,Running,/fitnessActivities/781785039,-3
546,30.2,API,True,RunKeeper,"Tue, 3 May 2016 05:49:35",447,5887.67,outdoor,Running,/fitnessActivities/780351088,-3
547,30.62,API,True,RunKeeper,"Wed, 20 Apr 2016 05:51:15",456,5734.59,outdoor,Running,/fitnessActivities/772361130,-3
548,7.5,API,True,RunKeeper,"Mon, 18 Apr 2016 06:19:21",63,1047.16,outdoor,Running,/fitnessActivities/770943625,-3
549,26.43,API,True,RunKeeper,"Mon, 18 Apr 2016 05:50:48",565,5782.77,outdoor,Running,/fitnessActivities/770943610,-3
550,27.18,API,True,RunKeeper,"Mon, 11 Apr 2016 05:23:04",458,5895.76,outdoor,Running,/fitnessActivities/766282546,-3
551,133.97,API,True,RunKeeper,"Thu, 7 Apr 2016 07:34:36",660,3698.49,outdoor,Running,/fitnessActivities/764018100,-3
552,39.42,API,True,RunKeeper,"Tue, 29 Mar 2016 05:38:59",435,5990.81,outdoor,Running,/fitnessActivities/759716642,-3
553,27.33,API,True,RunKeeper,"Wed, 23 Mar 2016 06:08:51",454,5749.38,outdoor,Running,/fitnessActivities/755079850,-3
554,28.03,API,True,RunKeeper,"Mon, 21 Mar 2016 05:57:29",455,5789.03,outdoor,Running,/fitnessActivities/753860205,-3
555,4.35,API,True,RunKeeper,"Sun, 20 Mar 2016 17:04:57",49,779.13,outdoor,Running,/fitnessActivities/753646484,-3
556,27.27,API,True,RunKeeper,"Mon, 14 Mar 2016 05:52:20",447,5674.95,outdoor,Running,/fitnessActivities/749797852,-3
557,14.98,API,True,RunKeeper,"Tue, 8 Mar 2016 13:22:25",75,1213.08,outdoor,Running,/fitnessActivities/747371294,-3
558,28.2,API,True,RunKeeper,"Mon, 7 Mar 2016 06:03:09",462,5838.99,outdoor,Running,/fitnessActivities/745796497,-3
559,58.43,API,True,RunKeeper,"Sun, 6 Mar 2016 13:53:27",253,3927.29,outdoor,Running,/fitnessActivities/745656183,-3
560,26.12,API,True,RunKeeper,"Sun, 6 Mar 2016 11:23:33",101,1593.61,outdoor,Running,/fitnessActivities/745656175,-3
561,30.35,API,True,RunKeeper,"Thu, 3 Mar 2016 05:52:24",489,6154.29,outdoor,Running,/fitnessActivities/743736231,-3
562,48.85,API,True,RunKeeper,"Wed, 2 Mar 2016 18:26:34",105,844.11,outdoor,Running,/fitnessActivities/743518140,-3
563,31.95,API,True,RunKeeper,"Mon, 29 Feb 2016 06:05:33",467,5805.84,outdoor,Running,/fitnessActivities/742107339,-3
564,56.18,API,True,RunKeeper,"Sun, 28 Feb 2016 10:41:56",205,3016.58,outdoor,Running,/fitnessActivities/742025830,-3
565,29.95,API,True,RunKeeper,"Mon, 22 Feb 2016 06:09:37",366,4815.52,outdoor,Running,/fitnessActivities/738351372,-3
566,31.15,API,True,RunKeeper,"Mon, 15 Feb 2016 05:55:11",353,4555.47,outdoor,Running,/fitnessActivities/734684880,-3
567,24.63,API,True,RunKeeper,"Wed, 4 Nov 2015 06:07:28",238,3272.86,outdoor,Running,/fitnessActivities/695107893,-2
568,23.17,API,True,RunKeeper,"Tue, 27 Oct 2015 05:57:52",357,4675.9,outdoor,Running,/fitnessActivities/682306939,-2
569,22.63,API,True,RunKeeper,"Fri, 25 Sep 2015 06:03:30",365,4683.07,outdoor,Running,/fitnessActivities/662964078,-3
570,23.03,API,True,RunKeeper,"Tue, 22 Sep 2015 06:05:45",361,4655.55,outdoor,Running,/fitnessActivities/660961272,-3
571,24.31,API,True,RunKeeper,"Mon, 25 May 2015 05:40:07",362,4703.84,outdoor,Running,/fitnessActivities/577596948,-3
572,23.62,API,True,RunKeeper,"Thu, 30 Apr 2015 05:56:58",360,4672.89,outdoor,Running,/fitnessActivities/559747998,-3
573,23.29,API,True,RunKeeper,"Wed, 22 Apr 2015 05:53:43",520,4690.98,outdoor,Running,/fitnessActivities/554014359,-3
574,25.0,Web,True,RunKeeper,"Mon, 20 Apr 2015 05:40:00",343,4498.64,outdoor,Running,/fitnessActivities/553679343,-3
575,23.95,API,True,RunKeeper,"Sat, 15 Mar 2014 22:15:59",130,1984.28,outdoor,Running,/fitnessActivities/439268589,-3
576,13.99,API,True,RunKeeper,"Sat, 15 Mar 2014 18:25:50",65,986.25,outdoor,Running,/fitnessActivities/439268582,-3
